"","glottocode","TLI0005","TLI0008","TLI0035","TLI0044","TLI0081","TLI0096","TLI0102","TLI0107","TLI0120","TLI0140","TLI0155","TLI0164","TLI0175","TLI0178","TLI0179","TLI0180","TLI0181","TLI0187","TLI0189","TLI0360","TLI0364","TLI0370","TLI0371","TLI0373","TLI0376","TLI0377","TLI0378","TLI0381","TLI0383","TLI0387","TLI0388","TLI0392","TLI0395","TLI0398","TLI0400","TLI0401","TLI0403","TLI0430","TLI0431","TLI0433","TLI0434","TLI0440","TLI0453","TLI0454","TLI0512","TLI0513","TLI0514","TLI0515","TLI0517","TLI0518","TLI0519","TLI0654","TLI0668","TLI0670","TLI0672","TLI0673","TLI0674","TLI0766","TLI0771","TLI0790","TLI0792","TLI0801","TLI0804","TLI0839","TLI0840","TLI0841","TLI0842","TLI0843","TLI0844","TLI0845","TLI0846","TLI0847","TLI0848","TLI0849","TLI0850","TLI0851","TLI0852","TLI0853","TLI0854","TLI0855","TLI0856","TLI0857","TLI0860","TLI0861","TLI0862","TLI0863","TLI0864","TLI0868","TLI0869","TLI0870","TLI0871","TLI0872","TLI0874","TLI0875","TLI0876","TLI0877","TLI0878","TLI0879","TLI0880","TLI0883","TLI0885","TLI0886","TLI0887","TLI0898","TLI0899","TLI0900","TLI0901","TLI0902","TLI0903","TLI0904","TLI0905","TLI0906","TLI0907","TLI0910","TLI0912","TLI0915","TLI0916","TLI0917","TLI0918","TLI0919","TLI0920","TLI0921","TLI0922","TLI0923","TLI0924","TLI0925","TLI0926","TLI0927","TLI0928","TLI0929","TLI0930","TLI0931","TLI0932","TLI0933","TLI0934","TLI0935","TLI0936","TLI0937","TLI0938","TLI0939","TLI0940","TLI0941","TLI0942","TLI0943","TLI0944","TLI0945","TLI0946","TLI0947","TLI0950","TLI0951","TLI0952","TLI0953","TLI0954","TLI0956","TLI0957","TLI0958","TLI0959","TLI0960","TLI0961","TLI0962","TLI0963","TLI0964","TLI0965","TLI0966","TLI0967","TLI0968","TLI0969","TLI0978","TLI0979","TLI0980","TLI0981","TLI0982","TLI0983","TLI0987","TLI0988","TLI0989","TLI0991","TLI0992","TLI0993","TLI0994","TLI0995","TLI0996","TLI0997","TLI0998","TLI0999","TLI1000","TLI1001","TLI1002","TLI1003","TLI1004","TLI1005","TLI1006","TLI1007","TLI1008","TLI1009","TLI1010","TLI1011","TLI1012","TLI1013","TLI1015","TLI1016","TLI1017","TLI1018","TLI1019","TLI1020","TLI1021","TLI1024","TLI1027","TLI1028","TLI1029","TLI1030","TLI1031","TLI1032","TLI1033","TLI1034","TLI1035","TLI1036","TLI1037","TLI1038","TLI1042","TLI1043","TLI1044","TLI1045","TLI1046","TLI1047","TLI1048","TLI1050","TLI1056","TLI1057","TLI1058","TLI1059","TLI1064","TLI1067","TLI1068","TLI1069","TLI1076","TLI1077","TLI1078","TLI1079","TLI1080","TLI1081","TLI1084","TLI1085","TLI1086","TLI1087","TLI1088","TLI1091","TLI1092","TLI1093","TLI1094","TLI1095","TLI1096","TLI1097","TLI1098","TLI1105","TLI1107","TLI1108","TLI1114","TLI1118"
"2380","naro1249","?","?","?","?","?","restricted","?","?","?","?","false","?","false","false","false","true","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"?",NA,NA,NA,NA,NA,"?","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","three","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?"
"2382","narp1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","?","False","False","separative","True","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?",NA,"no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","postnominal","?","?",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,"false",NA,NA,NA,NA,NA,NA,"?","?","?","?","?","?","?","?","false","false","?","false","false","false","false","true",NA,NA,NA,NA,"interrogative verb morphology","?","post","noun-num",NA,"pronouns in subject position","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word",NA,"optional",NA,"?","?","?","?",NA,"?","?","?","?","?","?","TRUE","FALSE","?",NA,"FALSE","?","?","suffixing","nominal plurality optional","all-nouns","?","?","?","?","?","?","clitic","post","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative affix","double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","?","?","?","?","?","?","?","genitive-noun","noun-adjective","?","not initial","?","?","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","?","TRUE","TRUE","TRUE","TRUE"
"2388","natc1249","false","false","?","?","?","?","?","?","?","?","?","?","false","false","false","false","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","prenominal","?",NA,"?","?","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?",NA,NA,"?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","clitic","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?",NA,"?","?","?","?","?","?","?","?","?","?","noun-adjective","?","?","sov","FALSE","?","?","?","?","?","TRUE","?","?","TRUE","?","?"
"2395","nava1243","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","Conjunctional","Different","Impossible","Locational","?","Identical","Differentiated","'And' identical to 'with'","?","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","?","?","?","?","?","4 or more","?","?","?","?","?","affixes on verbs possible","verbal constructions not possible","FALSE","TRUE","decimal",NA,"XV","circumnominal","initial","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","not syncretic","?","?","?","?","?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","question particle","separate particle","post","num-noun","?","clitics or affixes","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","?","FALSE","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","TRUE","FALSE","TRUE","TRUE","?","TRUE","FALSE","identity","FALSE","special imperative","special negative","FALSE","FALSE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative particle","FALSE",NA,"?","FALSE","TRUE","?","?",NA,"FALSE","FALSE","?","FALSE","TRUE",NA,"preverbal word",NA,NA,"?","prefixing","?","?","pronouns sensitive to number","?","?","?","FALSE","TRUE",NA,NA,"?",NA,"?",NA,"?",NA,"TRUE",NA,"indirect only","zero in all 3rd person forms","TRUE","TRUE","?","?","?","?","singular only","?","nominal plural affixes","Predicate negation also present","first/one-th, two-th, three-th","prefixes","FALSE","?","negative word","no double negation","FALSE","?","TRUE","TRUE",NA,"?","concatenative","prefixes","suffix","?","?","?","?","?","Interrogative-based","genitive-noun","noun-adjective","Degree word-Adjective","not initial","sov","FALSE","?","?","?","?","?","TRUE","?","TRUE","FALSE","?","?"
"2410","ndyu1242","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","Gap","Different stem","Identical","?","?","Inflectional optative absent","No overlap","?","?","?","?","?","?","?","?","FALSE","2","?","formally different","?","Moderately differentiated","yes, with marking","affixes on verbs not possible","verbal constructions not possible","FALSE","FALSE","decimal",NA,"VX","prenominal","initial","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,"?","?","?",NA,NA,"?",NA,NA,"?",NA,NA,NA,NA,NA,"?","?","?","?","intonation only",NA,"pre","num-noun",NA,"pronouns in subject position","TRUE","FALSE","FALSE","FALSE","?","?","?","TRUE","?","TRUE","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","little or no affixation","TRUE","TRUE","unrelated","FALSE","?","?","TRUE","?","FALSE","?","?","FALSE","normal imperative","normal negative","?","?","FALSE","FALSE","noun-dem","demonstrative word",NA,"obligatory","?",NA,"productive full and partial",NA,"?","?","?","?",NA,NA,NA,"Gap","?","?",NA,"preverbal word",NA,NA,"immediately preverbal",NA,"?","?","pronouns sensitive to number","unique associative plural","TRUE","TRUE",NA,"FALSE",NA,NA,"?",NA,"?",NA,"?","?",NA,NA,NA,"?","TRUE","FALSE","definite distinct from demonstrative","definite word","indefinite same as one","indefinite word",NA,"?",NA,"?","first, two-th, three-th",NA,"FALSE","?","negative word","no double negation","TRUE","FALSE","TRUE","FALSE",NA,NA,"isolating",NA,NA,"?","?","?","?","?","?","?","adjective-noun","?","initial","svo","FALSE","?","?","?","?","?","?","FALSE","TRUE","FALSE",NA,NA
"2421","nene1249","?","true","?","?","?","?","cat-based","false","restricted","false","false","false","true","true","true","true","true","false","false","0","true","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","False","False","False","cumulative","?","true","false","?","?","?","?","?","?","?","Present","Genitive","Identical","Possible","Locational","?","?","?","'And' identical to 'with'","No grammatical marking","Inflectional optative absent","Overlap for either possibility or necessity","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","3-8","?","?","?","?","?","absent","?","?","affixes on verbs not possible","?","TRUE","FALSE","decimal",NA,"XV","?","?","?","?","?","?",NA,"true","false","true","post","post","true","false","false","false","false","false","Only the A argument","syncretic",NA,NA,"Inflectional future exists","?","?","large (6-9 cases)","asymmetrical","FALSE",NA,"false",NA,NA,"false",NA,"true",NA,"?","?","?",NA,"?","verbal affix or clitic","post","num-noun","?","clitics or affixes","?","?","TRUE","TRUE","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","FALSE","TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","?","TRUE","special imperative","special negative","FALSE","TRUE","TRUE","FALSE","dem-noun","demonstrative word","clitics",NA,"negative auxiliary verb","FALSE",NA,"?","?","TRUE","?","?","FALSE","TRUE","FALSE","?","?","?",NA,"preverbal word",NA,NA,"immediately preverbal","suffixing","?","?","pronouns sensitive to number","?","?","?",NA,"TRUE","affix","post","affix",NA,"TRUE","2p with number distinctions","FALSE","Possessive","FALSE","Second singular","direct and indirect","zero in at least some 3sg forms","FALSE","TRUE","?","?","?","?",NA,"FALSE","nominal plural affixes","?","first, second, three-th","suffixes","FALSE","?","negative word","no double negation","FALSE","FALSE","TRUE","TRUE","TRUE",NA,"concatenative","suffixes","suffix","?","?","?","none","?","Interrogative-based","genitive-noun","adjective-noun","?","?","sov","FALSE","TRUE","TRUE","TRUE","FALSE","TRUE","TRUE","?","TRUE","TRUE","FALSE","TRUE"
"2425","nepa1254","?","true","?","?","?","?","?","?","?","?","?","?","true","false","true","true","true","false","false","0","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","False","False","False","cumulative","?","false","?","false","false","true","false","true","false","true","?","Genitive","Different","Impossible","?","?","?","?","?","?","Inflectional optative present","?","?","TRUE","?","FALSE","no infixes in verb inflection and agreement","split markers in verb inflection and agreement","3-8","some (3-8)","?","?","distinction","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?","false","true","true","?","true","true","true","post","?","false","false","false","false","false","true","?","?","?","?","?","?","?","?","?","?","true","false","?","false","false","false","false","true","S=Atr≠P (accusative)","S=Atr≠P","P=T=G","?","question particle","verbal affix or clitic","post","num-noun","?","?","?","?","?","?","FALSE","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","extensive affixation","TRUE","?","?","?","?","?","?","?","?","TRUE","identity","?","?","?","FALSE","TRUE","TRUE","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","FALSE","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","suffixing","nominal plurality optional","all-nouns","?","same as additive","?","?","?","?","affix","post","?","?","?","?","?","Sentential","?","?","indirect only","?","?","?","?","?","?","?","?","?","?","Predicate negation also present","?","?","?","?","negative affix","no double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","suffix","?","?","?","?","Indirect-object construction","?","genitive-noun","adjective-noun","?","not initial","sov","?","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","?","TRUE","TRUE","TRUE","TRUE"
"2429","nezp1238","true","true","?","?","true","restricted","none","false","restricted","false","?","?","true","false","true","true","true","false","false","0","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","?","False","False","distributive","?","false","false","false","false","false","true","false","false","false","Present","?","Identical","Impossible","?","?","Identical","Differentiated","?","?","Inflectional optative absent","No overlap","?","?","?","?","no infixes in verb inflection and agreement","no split markers in verb inflection and agreement","9+","1","TRUE","2","no distinction","?","absent","?","?","affixes on verbs possible","verbal constructions not possible","?","?","decimal",NA,"?","prenominal","initial","true","?","?","?",NA,"true","true","true","prae","prae","true","true","true","false","false","false","Both the A and P arguments","not syncretic",NA,NA,"?","1","2","very large (10 or more)","symmetrical","?","true","true","?","false","false","false","false","false","?","?","?","A precedes P","question particle",NA,"?","num-noun","Initial","clitics or affixes","?","?","TRUE","FALSE","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","unrelated","FALSE","?","?","TRUE","?","TRUE","TRUE","differentiation","TRUE","?","?","FALSE","TRUE","FALSE","?","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"productive full and partial",NA,NA,"FALSE","?","?","FALSE",NA,NA,"?","?","?",NA,"preverbal word",NA,NA,"beginning","?","?","?","pronouns sensitive to number","?","?","?",NA,"?","affix","post","?","?","?","2p with number distinctions","?","Possessive","?","Second singular and second plural",NA,NA,"TRUE","FALSE","?","?","?","?",NA,"?",NA,"?","first, two-th, three-th","prefixes","?","TRUE","negative word","no double negation","TRUE","FALSE","?","TRUE","TRUE",NA,"concatenative","suffixes","suffix","?","?","lex-based","none","?","Interrogative-based","genitive-noun","adjective-noun","Degree word-Adjective","initial","word order free","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","TRUE","?","TRUE","TRUE","TRUE"
"2431","ngab1239","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Present","?","?","?","?","?","?","?","?","Grammatical marking","?","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"VX","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","No inflectional future","?","?","?","?","TRUE","?","?","Other perfect","?","?","?","?","?","?","?","?","?","?","?","post","noun-num","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","noun-dem","demonstrative word","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,NA,NA,"preverbal word",NA,NA,"?","?","?","?","pronouns sensitive to number","?","TRUE","?",NA,"FALSE","affix","post","?","?","TRUE","?","?","?",NA,"?","?","?","TRUE","TRUE","definite distinct from demonstrative","definite word","?","?",NA,"TRUE","pronominal plural affixes","?","?","?","TRUE","?","negative word","no double negation","?","?","TRUE","TRUE","?","?","concatenative","suffixes","suffix","S=Atr≠P","?","?","?","?","?","genitive-noun","noun-adjective","Degree word-Adjective","not initial","sov","FALSE","?","?","?","?","TRUE","?","?","TRUE","TRUE","?","?"
"2435","ngal1292","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","?","?","Initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","suffixing","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","concatenative","suffixes","suffix","?","?","?","?","?","?","noun-genitive","noun-adjective","?","?","sov","?","?","?","?","?","?","?","?","TRUE","TRUE","?","?"
"2439","ngan1291","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Inflectional optative absent","?","TRUE","TRUE","FALSE","FALSE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","false","false","true","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","S=Atr=P (neutral)","S=Atr≠P","?","?","interrogative verb morphology","?","?","?",NA,"clitics or affixes","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","TRUE","?","?","?","?","?","?","TRUE","TRUE","?","?","TRUE","special imperative","special negative","?","?","?","?","?","?","clitics",NA,"negative auxiliary verb","?",NA,"?","?","?","?","?","?","?","?","?","?","?",NA,"preverbal word",NA,NA,"immediately preverbal","suffixing","?","?","?","same as additive","?","?","?","?","affix","post","affix","?","?","2p with number distinctions","?","?","?","Second singular and second plural","?","?","?","?","?","?","?","?","?","?","?","?","?","suffixes","?","?","negative word","no double negation","FALSE","?","?","TRUE","?","?","?","suffixes","?","S=Atr=P","?","?","?","?","Interrogative-based","?","adjective-noun","?","?","sov","?","?","?","?","?","?","TRUE","?","?","TRUE","?","?"
"2440","ngan1295","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","false","true","true","false","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","?","?","?","?","1","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","question particle","?","?","noun-num","Initial","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","extensive affixation","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","dem-noun","demonstrative word","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","negative suffix",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","affix","post","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","suffixes","?","?","negative affix","no double negation","?","?","?","TRUE","?","?","concatenative","suffixes","prefix","S=P≠Atr","P=T≠G","?","?","?","Interrogative-based","?","noun-adjective","?","not initial","?","?","?","?","?","?","?","TRUE","TRUE","TRUE","TRUE","?","?"
"2444","ngar1235","?","?","?","?","true","restricted","none","?","?","?","?","?","?","?","?","?","?","?","?","0","false","false","false","true","false","false","true","false","false","true","false","true","false","false","false","false","false","?","False","False","?","?","false","false","false","false","true","true","false","true","false","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","FALSE","infixes in verb inflection and agreement","no split markers in verb inflection and agreement","?","some (3-8)","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","true","?","?","?","?","?","?","false","false","false","false","false","false","?","?","?","?","?","?","?","?","?","?","true","false","?","false","false","false","false","true","S=Atr=P (neutral)","S=Atr≠P","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","none","?","?","?","?","?","?","?","word order free","?","FALSE","TRUE","TRUE","FALSE","TRUE","TRUE","?","?","?","TRUE","TRUE"
"2446","ngar1284","true","true","false","false","?","restricted","?","false","restricted","?","?","?","false","false","true","true","false","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","true","false","false","true","true","false","false","false","Absent","?","Identical","Possible","?","Gap","?","Identical","?","?","?","No overlap","FALSE","?","FALSE","?","?","?","?","some (3-8)","?","?","?","?","absent","?","?","affixes on verbs not possible","verbal constructions not possible","?","?","?",NA,"VX","prenominal","initial","false","?","?","?","plain-i/e","true","true","true","?","?","?","?","?","?","?","?","Both the A and P arguments","not syncretic","?","?","?","1","2","large (6-9 cases)","asymmetrical","?",NA,NA,"?",NA,NA,NA,NA,NA,"?","?","?","P precedes A","?",NA,"post","noun-num","?","clitics or affixes","FALSE","TRUE","FALSE","TRUE","?","TRUE","TRUE","TRUE","?","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","TRUE","little or no affixation","?","TRUE","?","TRUE","?","?","?","?","TRUE","?","?","?","?","?","?","?","FALSE","?","noun-dem","demonstrative word","clitics",NA,"negative particle","TRUE","productive full and partial","?","?","FALSE","?","?",NA,"FALSE","TRUE","Gap","?","?",NA,"preverbal word",NA,NA,"immediately preverbal",NA,"?","?","pronouns sensitive to number","?","TRUE","FALSE","FALSE",NA,"clitic","post","?",NA,"?","?","?","?",NA,"?",NA,NA,"TRUE","TRUE","definite distinct from demonstrative","definite word",NA,NA,"singular only","?","pronominal plural affixes","?","?","?","FALSE","?","negative word","no double negation","TRUE","TRUE","TRUE","FALSE",NA,"more","reduplicative",NA,NA,"S=Atr=P","P=T=G","?","none","?","?","?","noun-adjective","Adjective-Degree word","not initial","ovs","TRUE","?","?","?","?","?","TRUE","?","TRUE","TRUE",NA,NA
"2462","ngit1239","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","Absent","?","?","?","?","?","Identical","Differentiated","?","?","Inflectional optative absent","?","?","?","?","?","?","?","?","?","?","3","no distinction","?","?","?","?","?","?","?","?","?",NA,"?","?","final","?","?","?","?","plain-i/e","?","?","?","?","?","?","?","?","?","?","?","Both the A and P arguments","syncretic","?","?","?","?","?",NA,"asymmetrical","?","?","?","?","?","?","?","?","?","?","?","?","P precedes A","question particle",NA,"post","num-noun","?","clitics or affixes","?","?","TRUE","FALSE","FALSE","?","?","?","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","?","?","extensive affixation","?","TRUE","unrelated","FALSE","FALSE","TRUE","TRUE","?","TRUE","?","?","TRUE","?","?","FALSE","TRUE","FALSE","?","dem-noun","demonstrative word","clitics",NA,"negative particle",NA,"?",NA,"?","FALSE","?","?","FALSE",NA,NA,"?","FALSE","TRUE",NA,"preverbal word",NA,NA,"?","?","nominal plurality obligatory","humans-only","pronouns sensitive to number","?","TRUE","FALSE",NA,"TRUE",NA,NA,"?","?","?","2p with number distinctions","?","?","FALSE","Second singular and second plural",NA,NA,"FALSE","TRUE","definite distinct from demonstrative","definite word",NA,NA,NA,"?","pronominal plural affixes","Predicate negation also present","first, two-th, three-th","suffixes","?","?","negative word","no double negation","?","?","TRUE","TRUE","TRUE","?","tonal","suffixes",NA,"?","?","?","?","?","Generic-noun-based","genitive-noun","adjective-noun","?","?","word order free","TRUE","?","?","?","?","?","TRUE","?","TRUE","FALSE","?","?"
"2464","ngka1235","false","true","false","false","?","?","?","?","?","?","?","?","true","false","true","true","true","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","false","false","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","TRUE","?","?","?","?","?","?","?","?","?","absent","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?",NA,"true","true","true","?","?","?","?","?","?","?","?","?","?",NA,NA,"?",NA,NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","?","?","?","FALSE","?","?","?",NA,"?","?","?","S=P≠Atr","?","?","?","?","?","?","?","?","?","word order free","FALSE","?","?","?","?","?","TRUE","?","?","?","?","?"
"2486","niha1238","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","absent","?","?","?","?","?","?","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","TRUE","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","negative auxiliary verb","FALSE","?","?","?","?","?","?","?","TRUE","FALSE","?","?","?",NA,"preverbal word",NA,NA,"?","?","?","?","?","?","?","?","?","?","affix","post","?",NA,"?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","?","FALSE","?","negative word","no double negation","?","?","?","TRUE","?","?","?","suffixes","?","?","?","?","?","?","?","?","adjective-noun","?","?","?","?","?","?","?","?","?","?","?","?","TRUE","?","?"
